Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
17BF76       E    Yes    000A00D4-000A00DB        8
17BF84      13    No     000A00DC-000A00F3       18
17BF97       F    Yes    000A00F4-000A00FB        8
17BFA6       1    No     000A00FC-000A0101        6
17BFA7       F    Yes    000A0102-000A0109        8
17BFB6       8    No     000A010A-000A0116        D
17BFBE       E    Yes    000A0117-000A011E        8
17BFCC       2    No     000A011F-000A0125        7
17BFCE       E    Yes    000A0126-000A012D        8
17BFDC     43E    No     000A012E-000A0570      443
17C41A       E    Yes    000A0571-000A0578        8
17C428     DD2    No     000A0579-000A134F      DD7
17D1FA       F    Yes    000A1350-000A1357        8
17D209       3    No     000A1358-000A135F        8
17D20C      13    Yes    000A1360-000A1367        8
17D21F     179    No     000A1368-000A14E5      17E
17D398       E    Yes    000A14E6-000A14ED        8
17D3A6       2    No     000A14EE-000A14F4        7
17D3A8       E    Yes    000A14F5-000A14FC        8
17D3B6      7A    No     000A14FD-000A157B       7F
17D430      10    Yes    000A157C-000A1583        8
17D440      DA    No     000A1584-000A1662       DF
17D51A       F    Yes    000A1663-000A166A        8
17D529       1    No     000A166B-000A1670        6
17D52A       E    Yes    000A1671-000A1678        8
17D538     240    No     000A1679-000A18BD      245
17D778       E    Yes    000A18BE-000A18C5        8
17D786       2    No     000A18C6-000A18CC        7
17D788       E    Yes    000A18CD-000A18D4        8
17D796      43    No     000A18D5-000A191C       48
17D7D9      10    Yes    000A191D-000A1924        8
17D7E9       1    No     000A1925-000A192A        6
17D7EA       E    Yes    000A192B-000A1932        8
17D7F8      58    No     000A1933-000A198F       5D
17D850     154    Yes    000A1990-000A1997        8
17D9A4      9C    No     000A1998-000A1A38       A1
17DA40      20    Yes    000A1A39-000A1A40        8
17DA60      A0    No     000A1A41-000A1AE5       A5
17DB00       E    Yes    000A1AE6-000A1AED        8
17DB0E       1    No     000A1AEE-000A1AF3        6
17DB0F       F    Yes    000A1AF4-000A1AFB        8
17DB1E     152    No     000A1AFC-000A1C52      157
17DC70       E    Yes    000A1C53-000A1C5A        8
17DC7E       2    No     000A1C5B-000A1C61        7
17DC80      8C    Yes    000A1C62-000A1C69        8
17DD0C      34    No     000A1C6A-000A1CA2       39
17DD40      28    Yes    000A1CA3-000A1CAA        8
17DD68      98    No     000A1CAB-000A1D47       9D
17DE00      47    Yes    000A1D48-000A1D4F        8
17DE47      59    No     000A1D50-000A1DAD       5E
17DEA0      20    Yes    000A1DAE-000A1DB5        8
17DEC0      9C    No     000A1DB6-000A1E56       A1
17DF5C      12    Yes    000A1E57-000A1E5E        8
17DF6E       2    No     000A1E5F-000A1E65        7
17DF70       F    Yes    000A1E66-000A1E6D        8
17DF7F      70    No     000A1E6E-000A1EE2       75
17DFEF       F    Yes    000A1EE3-000A1EEA        8
17DFFE       1    No     000A1EEB-000A1EF0        6
17DFFF      4C    Yes    000A1EF1-000A1EF8        8
17E04B     10F    No     000A1EF9-000A200C      114
17E15A      26    Yes    000A200D-000A2014        8
17E180     120    No     000A2015-000A2139      125
17E2A0      40    Yes    000A213A-000A2141        8
17E2E0     140    No     000A2142-000A2286      145
17E420      20    Yes    000A2287-000A228E        8
17E440     140    No     000A228F-000A23D3      145
17E580      20    Yes    000A23D4-000A23DB        8
17E5A0       2    No     000A23DC-000A23E2        7
17E5A2       F    Yes    000A23E3-000A23EA        8
17E5B1       1    No     000A23EB-000A23F0        6
17E5B2       E    Yes    000A23F1-000A23F8        8
17E5C0     11C    No     000A23F9-000A2519      121
17E6DC      2C    Yes    000A251A-000A2521        8
17E708      D9    No     000A2522-000A25FF       DE
17E7E1      10    Yes    000A2600-000A2607        8
17E7F1       1    No     000A2608-000A260D        6
17E7F2      8E    Yes    000A260E-000A2615        8
17E880      FB    No     000A2616-000A2715      100
17E97B     187    Yes    000A2716-000A271D        8
17EB02      9D    No     000A271E-000A27BF       A2
17EB9F      A1    Yes    000A27C0-000A27C7        8
17EC40     100    No     000A27C8-000A28CC      105
17ED40      60    Yes    000A28CD-000A28D4        8
17EDA0     100    No     000A28D5-000A29D9      105
17EEA0      60    Yes    000A29DA-000A29E1        8
17EF00      11    No     000A29E2-000A29F7       16
17EF11       F    Yes    000A29F8-000A29FF        8
17EF20      D2    No     000A2A00-000A2AD6       D7
17EFF2      52    Yes    000A2AD7-000A2ADE        8
17F044      FC    No     000A2ADF-000A2BDF      101
17F140      40    Yes    000A2BE0-000A2BE7        8
17F180      6F    No     000A2BE8-000A2C5B       74
17F1EF      10    Yes    000A2C5C-000A2C63        8
17F1FF      E1    No     000A2C64-000A2D49       E6
17F2E0      20    Yes    000A2D4A-000A2D51        8
17F300     140    No     000A2D52-000A2E96      145
17F440      20    Yes    000A2E97-000A2E9E        8
17F460     138    No     000A2E9F-000A2FDB      13D
17F598      28    Yes    000A2FDC-000A2FE3        8
17F5C0     100    No     000A2FE4-000A30E8      105
17F6C0      60    Yes    000A30E9-000A30F0        8
17F720     100    No     000A30F1-000A31F5      105
17F820      60    Yes    000A31F6-000A31FD        8
17F880      78    No     000A31FE-000A327A       7D
17F8F8      28    Yes    000A327B-000A3282        8
17F920      5A    No     000A3283-000A32E1       5F
17F97A      D0    Yes    000A32E2-000A32E9        8
17FA4A      6C    No     000A32EA-000A335A       71
17FAB6      52    Yes    000A335B-000A3362        8
17FB08      D7    No     000A3363-000A343E       DC
17FBDF      21    Yes    000A343F-000A3446        8
17FC00     2BE    No     000A3447-000A3709      2C3
17FEBE      62    Yes    000A370A-000A3711        8
17FF20      7D    No     000A3712-000A3793       82
17FF9D      A3    Yes    000A3794-000A379B        8
180040      40    No     000A379C-000A37E0       45
180080      C0    Yes    000A37E1-000A37E8        8
180140      3D    No     000A37E9-000A382A       42
18017D      A3    Yes    000A382B-000A3832        8
180220      10    No     000A3833-000A3847       15
180230      10    Yes    000A3848-000A384F        8
180240      10    No     000A3850-000A3864       15
180250      12    Yes    000A3865-000A386C        8
180262      7E    No     000A386D-000A38EF       83
1802E0       E    Yes    000A38F0-000A38F7        8
1802EE       1    No     000A38F8-000A38FD        6
1802EF      1D    Yes    000A38FE-000A3905        8
18030C      24    No     000A3906-000A392E       29
180330      31    Yes    000A392F-000A3936        8
180361     161    No     000A3937-000A3A9C      166
1804C2      1E    Yes    000A3A9D-000A3AA4        8
1804E0     3FF    No     000A3AA5-000A3EA8      404
1808DF      21    Yes    000A3EA9-000A3EB0        8
180900       F    No     000A3EB1-000A3EC4       14
18090F      11    Yes    000A3EC5-000A3ECC        8
180920      A2    No     000A3ECD-000A3F73       A7
1809C2      1E    Yes    000A3F74-000A3F7B        8
1809E0       3    No     000A3F7C-000A3F83        8
1809E3      1E    Yes    000A3F84-000A3F8B        8
180A01      10    No     000A3F8C-000A3FA0       15
180A11       F    Yes    000A3FA1-000A3FA8        8
180A20       2    No     000A3FA9-000A3FAF        7
180A22      3F    Yes    000A3FB0-000A3FB7        8
180A61       B    No     000A3FB8-000A3FC7       10
180A6C      14    Yes    000A3FC8-000A3FCF        8
180A80      DB    No     000A3FD0-000A40AF       E0
180B5B      10    Yes    000A40B0-000A40B7        8
180B6B      14    No     000A40B8-000A40D0       19
180B7F      2F    Yes    000A40D1-000A40D8        8
180BAE       2    No     000A40D9-000A40DF        7
180BB0      33    Yes    000A40E0-000A40E7        8
180BE3     169    No     000A40E8-000A4255      16E
180D4C      14    Yes    000A4256-000A425D        8
180D60     1B2    No     000A425E-000A4414      1B7
180F12       E    Yes    000A4415-000A441C        8
180F20      A8    No     000A441D-000A44C9       AD
180FC8      18    Yes    000A44CA-000A44D1        8
180FE0      53    No     000A44D2-000A4529       58
181033       E    Yes    000A452A-000A4531        8
181041      10    No     000A4532-000A4546       15
181051      2F    Yes    000A4547-000A454E        8
181080      98    No     000A454F-000A45EB       9D
181118      4E    Yes    000A45EC-000A45F3        8
181166      59    No     000A45F4-000A4651       5E
1811BF      61    Yes    000A4652-000A4659        8
181220      80    No     000A465A-000A46DE       85
1812A0      40    Yes    000A46DF-000A46E6        8
1812E0      80    No     000A46E7-000A476B       85
181360      20    Yes    000A476C-000A4773        8
181380      9C    No     000A4774-000A4814       A1
18141C     6C6    Yes    000A4815-000A481C        8
181AE2      9C    No     000A481D-000A48BD       A1
181B7E      A2    Yes    000A48BE-000A48C5        8
181C20      C0    No     000A48C6-000A498A       C5
181CE0      80    Yes    000A498B-000A4992        8
181D60     100    No     000A4993-000A4A97      105
181E60      4E    Yes    000A4A98-000A4A9F        8
181EAE       2    No     000A4AA0-000A4AA6        7
181EB0       E    Yes    000A4AA7-000A4AAE        8
181EBE     102    No     000A4AAF-000A4BB5      107
181FC0      40    Yes    000A4BB6-000A4BBD        8
182000     120    No     000A4BBE-000A4CE2      125
182120      40    Yes    000A4CE3-000A4CEA        8
182160     120    No     000A4CEB-000A4E0F      125
182280      2E    Yes    000A4E10-000A4E17        8
1822AE       2    No     000A4E18-000A4E1E        7
1822B0       E    Yes    000A4E1F-000A4E26        8
1822BE     122    No     000A4E27-000A4F4D      127
1823E0      20    Yes    000A4F4E-000A4F55        8
182400     140    No     000A4F56-000A509A      145
182540      20    Yes    000A509B-000A50A2        8
182560      6F    No     000A50A3-000A5116       74
1825CF       E    Yes    000A5117-000A511E        8
1825DD      A4    No     000A511F-000A51C7       A9
182681      10    Yes    000A51C8-000A51CF        8
182691       1    No     000A51D0-000A51D5        6
182692      2E    Yes    000A51D6-000A51DD        8
1826C0     101    No     000A51DE-000A52E3      106
1827C1      10    Yes    000A52E4-000A52EB        8
1827D1       1    No     000A52EC-000A52F1        6
1827D2     14E    Yes    000A52F2-000A52F9        8
182920      E0    No     000A52FA-000A53DE       E5
182A00      20    Yes    000A53DF-000A53E6        8
182A20      E0    No     000A53E7-000A54CB       E5
182B00      20    Yes    000A54CC-000A54D3        8
182B20     3F6    No     000A54D4-000A58CE      3FB
182F16      2A    Yes    000A58CF-000A58D6        8
182F40      E0    No     000A58D7-000A59BB       E5
183020      20    Yes    000A59BC-000A59C3        8
183040      DE    No     000A59C4-000A5AA6       E3
18311E      36    Yes    000A5AA7-000A5AAE        8
183154      43    No     000A5AAF-000A5AF6       48
183197      21    Yes    000A5AF7-000A5AFE        8
1831B8      70    No     000A5AFF-000A5B73       75
183228      18    Yes    000A5B74-000A5B7B        8
183240     120    No     000A5B7C-000A5CA0      125
183360      18    Yes    000A5CA1-000A5CA8        8
183378      78    No     000A5CA9-000A5D25       7D
1833F0      18    Yes    000A5D26-000A5D2D        8
183408      76    No     000A5D2E-000A5DA8       7B
18347E      32    Yes    000A5DA9-000A5DB0        8
1834B0      47    No     000A5DB1-000A5DFC       4C
1834F7      D6    Yes    000A5DFD-000A5E04        8
1835CD       3    No     000A5E05-000A5E0C        8
1835D0       E    Yes    000A5E0D-000A5E14        8
1835DE      61    No     000A5E15-000A5E7A       66
18363F      2E    Yes    000A5E7B-000A5E82        8
18366D       3    No     000A5E83-000A5E8A        8
183670       F    Yes    000A5E8B-000A5E92        8
18367F       5    No     000A5E93-000A5E9C        A
183684      1C    Yes    000A5E9D-000A5EA4        8
1836A0      40    No     000A5EA5-000A5EE9       45
1836E0      24    Yes    000A5EEA-000A5EF1        8
183704      EC    No     000A5EF2-000A5FE2       F1
1837F0      10    Yes    000A5FE3-000A5FEA        8
183800      5F    No     000A5FEB-000A604E       64
18385F      42    Yes    000A604F-000A6056        8
1838A1     113    No     000A6057-000A616E      118
1839B4      4D    Yes    000A616F-000A6176        8
183A01       3    No     000A6177-000A617E        8
183A04      1D    Yes    000A617F-000A6186        8
183A21      D0    No     000A6187-000A625B       D5
183AF1      92    Yes    000A625C-000A6263        8
183B83      BB    No     000A6264-000A6323       C0
183C3E      C2    Yes    000A6324-000A632B        8
183D00      7F    No     000A632C-000A63AF       84
183D7F      E1    Yes    000A63B0-000A63B7        8
183E60      7F    No     000A63B8-000A643B       84
183EDF       E    Yes    000A643C-000A6443        8
183EED      43    No     000A6444-000A648B       48
183F30       E    Yes    000A648C-000A6493        8
183F3E       1    No     000A6494-000A6499        6
183F3F      81    Yes    000A649A-000A64A1        8
183FC0      3A    No     000A64A2-000A64E0       3F
183FFA      26    Yes    000A64E1-000A64E8        8
184020       2    No     000A64E9-000A64EF        7
184022       E    Yes    000A64F0-000A64F7        8
184030       1    No     000A64F8-000A64FD        6
